DEPTH,GR,RHGX_HILT,NPHI,AT10,AT20,AT30,AT60,AT90,PEFZ
3369.564,180.59932,2.882315,0.09063387,1950.0,293.93976,318.53317,1285.6243,1479.3508,3.912486
3369.4116,180.68706,2.9157596,0.100376464,1950.0,235.74602,242.33975,837.6549,1036.3167,3.957227
3369.2593,178.96776,2.9351988,0.09964473,1950.0,202.14224,212.02502,576.54663,719.39526,4.0744877
3369.107,170.60048,2.8815958,0.07446118,1950.0,144.11404,150.35855,330.7372,472.96887,3.7214994
3368.9543,162.08978,2.8012683,0.034030657,1950.0,222.44643,239.19096,658.1456,913.187,3.7664387
3368.802,153.75572,2.7308466,0.02304116,1950.0,233.12329,271.82794,1042.7117,1320.6034,3.8189735
3368.6497,150.1584,2.7320044,0.025820045,1933.6244,266.73114,294.516,1049.6906,1211.4086,3.8300831
3368.4973,160.95032,2.746465,0.037062157,1547.9949,247.30458,263.89606,673.2106,825.0293,3.8682148
3368.3447,167.22285,2.7936954,0.059482533,867.4501,167.3903,167.22633,371.82648,418.21112,3.6399274
3368.1924,169.08025,2.8305435,0.084306926,496.3904,120.798965,120.40654,252.49518,314.5775,3.6680315
3368.04,157.23546,2.8078775,0.079558656,425.96146,134.44292,136.77446,258.75687,300.94717,3.8084924
3367.8877,138.46179,2.7589922,0.042579364,797.51135,172.59163,186.54585,404.92493,457.3043,3.9157114
3367.735,121.07456,2.7170732,0.01188499,1424.6155,227.69579,243.63638,630.854,697.7729,3.9160123
3367.5828,103.88479,2.7050736,0.005343149,1854.2579,185.58766,222.49706,640.9596,719.59674,3.933949
3367.4304,98.80143,2.6929898,0.0055243694,1950.0,234.5498,271.16855,812.1507,1022.2715,3.9123464
3367.278,103.01292,2.6923347,0.0036005948,1950.0,242.33673,251.3096,760.421,1089.853,3.9123464
3367.1257,113.35905,2.6908891,0.006880092,1950.0,258.08075,245.05005,764.575,1111.4554,3.9123464
3366.9731,114.27537,2.68897,0.0057282792,1950.0,285.66196,250.9551,766.93353,1029.5183,3.9123464
3366.8208,106.7298,2.6847336,0.002870686,1940.0725,250.17589,261.55316,752.2936,838.7688,3.9123464
