DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,CMFF,CMRP_3MS,TCMR
6039.155,91.47494,3.234116,2.9506767,2.7629979,2.3639376,0.2471675,57.226562,5.075785,0.06389278,0.08128727,0.16056703
6039.307,92.59674,3.244172,2.9142718,2.7015002,2.3476696,0.2555467,57.53907,5.0555754,0.06389278,0.08128727,0.16056703
6039.4595,94.88221,3.1787243,2.8978384,2.7403636,2.3276956,0.25576472,57.597656,4.9951353,0.065382615,0.08050359,0.17196472
6039.612,93.54682,3.1067886,2.8895712,2.6396263,2.315097,0.27428645,57.27539,4.9745107,0.052884914,0.065857105,0.15686212
6039.7646,93.15,3.3140771,3.0315785,2.7178957,2.3302915,0.27522397,57.626953,4.96132,0.036518484,0.0513238,0.1339222
6039.917,91.54053,3.5080433,3.1799068,2.7896962,2.3644125,0.2525046,57.714844,4.985197,0.028233461,0.039503966,0.11082639
6040.0693,92.40839,3.659379,3.3788786,2.9104517,2.4171505,0.23797722,57.76368,4.9931374,0.028233461,0.039503966,0.11082639
6040.2217,90.67267,3.9205527,3.626086,2.9707558,2.459412,0.22188205,57.470703,5.0472927,0.04337522,0.05142056,0.123485416
6040.374,89.58215,4.2638845,3.8573918,3.076652,2.4787447,0.21478714,57.13867,5.1062875,0.065225795,0.07525458,0.16009992
6040.5264,89.03513,4.13329,3.782485,2.9965804,2.453471,0.1926979,57.646484,5.158799,0.07840806,0.09318683,0.18662429
6040.6787,91.60656,4.13329,3.782485,2.9965804,2.3976157,0.21063732,57.646484,5.158799,0.07783632,0.09882449,0.19203386
