DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,NMRFF,NMREFF,NMRTOT
5440.68,20.166197,5.900156,5.4528055,5.1998954,2.5571914,0.17565972,65.05948,4.7310295,0.00484839,0.03725169,0.06702597
5440.7562,20.234314,5.9297485,5.474132,5.220781,2.5567243,0.17607397,65.05948,4.7179694,0.00484839,0.03725169,0.06702597
5440.8324,20.195787,6.007201,5.533189,5.2755985,2.555823,0.17603703,64.904,4.716071,0.0067476425,0.026407814,0.057900004
5440.9086,20.068605,6.121906,5.6212487,5.35659,2.5545073,0.17604737,64.904,4.720935,0.0067476425,0.026407814,0.057900004
5440.9848,19.884155,6.255192,5.723031,5.450146,2.5528128,0.17654121,64.76607,4.7212086,0.0074296496,0.02337568,0.052389525
5441.061,19.700186,6.3847523,5.820812,5.540606,2.5510328,0.17766236,64.76607,4.7066197,0.0074296496,0.02337568,0.052389525
5441.1372,19.588772,6.4915576,5.899829,5.614643,2.5493875,0.17914826,64.77115,4.676985,0.008855419,0.026893847,0.047095355
5441.2134,19.608114,6.5641603,5.9522514,5.6654253,2.5481007,0.1804135,64.77115,4.6432767,0.008855419,0.026893847,0.047095355
5441.2896,19.77563,6.6008735,5.978027,5.6930466,2.5472345,0.1809522,64.94276,4.6229334,0.011312289,0.028474482,0.041691255
5441.3658,20.057625,6.610766,5.986044,5.705745,2.5468738,0.18052237,64.94276,4.6301003,0.011312289,0.028474482,0.041691255
5441.442,20.368752,6.618022,5.9987187,5.7242284,2.5469134,0.17923138,65.12463,4.6675057,0.013234386,0.034550376,0.042545214
5441.5182,20.620789,6.6646376,6.050622,5.7796273,2.5474703,0.1775064,65.11331,4.7263975,0.013234386,0.034550376,0.042545214
5441.5944,20.749706,6.8103337,6.1919236,5.917747,2.54925,0.17595798,65.11331,4.7886686,0.016149472,0.043169018,0.048588935
5441.6706,20.746023,7.130815,6.4868374,6.1972947,2.552892,0.17507091,64.85054,4.829611,0.016149472,0.043169018,0.048588935
5441.7468,20.65538,7.7178335,7.014143,6.6897936,2.5584698,0.17514452,64.85054,4.824391,0.017558407,0.04809741,0.05539572
5441.823,20.554464,8.68358,7.872266,7.482716,2.5652068,0.17626476,64.47321,4.761105,0.017558407,0.04809741,0.05539572
5441.8992,20.502045,10.158996,9.181625,8.679057,2.5717351,0.17831269,64.47321,4.646111,0.015737442,0.04158385,0.05223897
5441.9754,20.512169,12.20135,10.997078,10.307636,2.5760148,0.1808728,64.208336,4.4984264,0.015737442,0.04158385,0.05223897
5442.0516,20.573875,14.670681,13.215658,12.257706,2.5765557,0.18336827,64.208336,4.3370185,0.017376393,0.0452844,0.058660887
5442.1278,20.65454,17.189812,15.571182,14.283604,2.573201,0.18515058,64.18111,4.173654,0.017376393,0.0452844,0.058660887
5442.204,20.714989,19.186426,17.6422,16.031572,2.5674448,0.1857582,64.18111,4.014031,0.019509582,0.051066153,0.06427831
5442.2802,20.746857,20.160044,18.981121,17.149097,2.5617342,0.18507819,64.3318,3.8647552,0.019509582,0.051066153,0.06427831
5442.3564,20.781536,19.984673,19.321154,17.435886,2.5585172,0.18347141,64.3318,3.735885,0.021339674,0.056672078,0.071150556
