DEPTH,GR,SP,RHGX_HILT,DTCO3,AT10,AT30,AT90,RHOZ,NPHI,CMFF,CMRP_3MS,TCMR
5320.8936,6.467575,-1183.125,2.7880244,61.68153,1950.0,1462.4584,67.60033,4.6288,0.65987176,0.0016863301,0.0016906344,0.0062688454
5323.6367,4.178513,-1179.9375,2.7311728,60.47893,1950.0,1627.2706,49.413372,4.6288,0.105826296,0.001686693,0.0016909982,0.006270195
5326.532,5.6979756,-1182.75,2.709953,60.787155,1950.0,1760.0973,49.48977,4.6288,-0.056733508,0.0016875474,0.0016918548,0.006273371
5333.238,5.9503465,-1182.5,2.722585,64.37805,1950.0,1855.8241,53.608574,4.6288,-0.1281766,0.0016869955,0.0016913015,0.006271319
5446.1665,66.54515,-1193.875,2.7469358,65.501335,1950.0,1933.0131,48.843014,4.6288,-0.07273808,0.0016869955,0.0016913015,0.006271319
5447.538,59.11072,-1192.625,2.7670193,66.686356,1950.0,1950.0,43.374043,4.6288,0.28594282,0.0016873582,0.0016916652,0.0062726676
5447.6904,65.37584,-1198.5625,2.7721155,68.37785,1950.0,1950.0,48.399113,4.6288,0.30303663,0.0016869955,0.0016913015,0.006271319
5447.843,71.788,-1204.25,2.780013,69.48619,1950.0,1950.0,61.212406,4.6288,0.29223394,0.0016869955,0.0016913015,0.006271319
5447.995,71.48124,-1200.8125,2.7779253,70.27268,1950.0,1950.0,64.460266,4.6288,0.24113028,0.0016869955,0.0016913015,0.006271319
5448.1475,67.41776,-1199.3125,2.7713468,69.976974,1950.0,1950.0,68.00697,4.6288,0.18525937,0.0016869955,0.0016913015,0.006271319
5448.3,59.012253,-1193.875,2.7306414,66.64034,1950.0,1950.0,60.901855,4.6288,0.14527921,0.0016866327,0.0016909378,0.0062699704
5448.4526,56.28069,-1188.5625,2.7084875,65.13773,1950.0,1950.0,68.57818,4.6288,0.13320832,0.0016870867,0.001691393,0.0062716585
5448.605,56.0367,-1174.8125,2.7206278,65.075615,1950.0,1950.0,65.0161,4.6288,0.15651013,0.0016870867,0.001691393,0.0062716585
5448.7573,51.892517,-1168.8125,2.7464945,66.16952,1950.0,1950.0,81.55524,4.6288,0.16108294,0.0016881753,0.0016924842,0.006275705
5448.9097,48.644756,-1170.625,2.7668543,66.37346,1950.0,1950.0,96.370384,4.6288,0.16428229,0.0016874496,0.0016917568,0.0062730075
5449.062,40.41064,-1172.125,2.7659492,64.75852,1950.0,1950.0,111.61726,4.6288,0.14448713,0.0016878124,0.0016921205,0.006274356
5449.2144,39.720753,-1172.5,2.763828,63.012535,1950.0,1950.0,130.38365,4.6288,0.13579622,0.0016878124,0.0016921205,0.006274356
5449.3667,43.630054,-1171.6875,2.7491457,61.387825,1950.0,1950.0,151.0834,4.6288,0.15582712,0.0016878124,0.0016921205,0.006274356
5449.519,48.798595,-1173.8125,2.7368126,62.17172,1950.0,1950.0,169.67386,4.6288,0.17934385,0.0016870867,0.001691393,0.0062716585
5449.672,55.31545,-1181.8125,2.7352028,64.25676,1950.0,1950.0,179.97775,4.6288,0.18190289,0.001687942,0.0016922504,0.0062748375
5449.824,50.443653,-1177.1875,2.7467496,65.06987,1950.0,1950.0,176.40356,4.6288,0.14224489,0.0016875407,0.001691848,0.006273346
5449.9766,48.807735,-1183.6875,2.7487116,65.47832,1950.0,1950.0,158.03598,4.6288,0.11828779,0.0016875407,0.001691848,0.006273346
5450.129,43.86391,-1194.0,2.7404594,66.32282,1950.0,1950.0,131.26514,4.6288,0.11503557,0.0016879039,0.0016922122,0.006274696
5450.2812,51.397766,-1201.5,2.7446098,66.30496,1950.0,1950.0,105.15062,4.6288,0.12557238,0.001688565,0.0016928749,0.0062771537
5450.4336,60.76057,-1198.0,2.7464032,64.67443,1950.0,1950.0,89.34299,4.6288,0.12525958,0.0016879039,0.0016922122,0.006274696
5450.586,68.1763,-1196.125,2.7340317,62.74248,1950.0,1950.0,77.691925,4.6288,0.13022533,0.0016875407,0.001691848,0.006273346
5450.7383,64.131355,-1200.625,2.725231,61.54098,1950.0,1950.0,68.094955,4.6288,0.1520066,0.0016885,0.0016928099,0.006276912
5450.8906,54.644176,-1205.25,2.7180634,61.60439,1950.0,1950.0,43.571888,4.6288,0.1740537,0.0016879039,0.0016922122,0.006274696
5451.0435,51.431866,-1207.1875,2.7234285,61.434708,1950.0,1950.0,39.386993,4.6288,0.19369197,0.0016882666,0.0016925759,0.0062760445
5451.196,54.35321,-1194.5625,2.738611,62.502213,1950.0,1950.0,39.23223,4.6288,0.19637471,0.0016882666,0.0016925759,0.0062760445
5451.348,55.12244,-1176.625,2.7443347,63.609356,1950.0,1950.0,30.595352,4.6288,0.1837189,0.0016879039,0.0016922122,0.006274696
5451.5005,50.469585,-1172.6875,2.7400632,65.016975,1950.0,1950.0,17.384315,4.6288,0.1571452,0.0016875407,0.001691848,0.006273346
5451.653,48.447113,-1168.25,2.732287,65.26303,1950.0,1950.0,16.501772,4.6288,0.13505466,0.0016887588,0.0016930694,0.006277874
5451.805,43.8202,-1168.875,2.7299118,64.66772,1950.0,1950.0,20.822721,4.6288,0.118286684,0.0016882666,0.0016925759,0.0062760445
5451.9575,42.068546,-1174.8125,2.7443216,63.180634,1950.0,1950.0,26.85821,4.6288,0.111745946,0.0016880337,0.0016923422,0.0062751784
5452.11,35.732807,-1176.5,2.7477562,62.495712,1950.0,1950.0,21.226236,4.6288,0.11835154,0.0016882666,0.0016925759,0.0062760445
5452.262,34.159775,-1179.375,2.761497,62.62718,1950.0,1950.0,15.557389,4.6288,0.14220683,0.0016882666,0.0016925759,0.0062760445
5452.415,31.852081,-1182.0625,2.7645376,63.28541,1950.0,1950.0,15.5812645,4.6288,0.15759182,0.0016879952,0.0016923037,0.0062750354
5452.5674,27.85074,-1184.75,2.7565107,63.216404,1950.0,1950.0,21.022757,4.6288,0.1675486,0.0016879952,0.0016923037,0.0062750354
5452.7197,26.871195,-1181.6875,2.7646253,63.068775,1950.0,1950.0,22.464045,4.6288,0.16579299,0.0016887861,0.0016930966,0.0062779756
5452.872,27.55976,-1185.1875,2.7573233,63.076088,1950.0,1768.7557,19.271448,4.6288,0.18027319,0.0016876321,0.0016919397,0.0062736855
5453.0244,30.944952,-1183.125,2.7484741,63.168327,1950.0,1370.683,18.861979,4.6288,0.1766433,0.0016887212,0.0016930316,0.006277735
5453.177,35.52,-1181.125,2.7313373,64.23778,1950.0,993.93054,20.06555,4.6288,0.18486676,0.0016887212,0.0016930316,0.006277735
5453.329,36.82723,-1177.8125,2.7183542,64.66108,1950.0,697.5784,20.582071,4.6288,0.17883179,0.0016879952,0.0016923037,0.0062750354
5453.4814,34.56563,-1169.9375,2.7186809,64.46941,1950.0,481.7495,17.364393,4.6288,0.16103348,0.0016882281,0.0016925373,0.0062759016
5453.6343,32.3522,-1165.8125,2.7128506,63.959038,1950.0,330.23648,16.569328,4.6288,0.14773798,0.0016886297,0.0016929399,0.0062773945
5453.7866,33.023838,-1168.875,2.7221947,63.5101,1950.0,228.06985,23.312803,4.6288,0.16578965,0.0016886297,0.0016929399,0.0062773945
5453.939,35.72047,-1167.75,2.7297533,63.327755,1950.0,160.84746,35.969948,4.6288,0.23617621,0.0016882666,0.0016925759,0.0062760445
5454.0913,35.237274,-1170.0625,2.736666,64.39802,1950.0,116.82763,40.57925,4.6288,0.226679,0.0016882666,0.0016925759,0.0062760445
5454.2437,33.595486,-1173.6875,2.7365139,64.5249,1950.0,84.92931,21.882774,4.6288,0.24622701,0.0016882666,0.0016925759,0.0062760445
5454.396,33.10496,-1170.9375,2.740829,64.45263,1950.0,63.968544,22.857353,4.6288,0.21172895,0.0016875407,0.001691848,0.006273346
5454.5483,34.453274,-1166.625,2.744153,64.3385,1950.0,51.786564,24.855614,4.6288,0.20980722,0.0016877874,0.0016920954,0.006274263
5454.7007,39.646408,-1161.75,2.7373645,64.23369,1950.0,49.57801,28.684256,4.6288,0.15957335,0.0016882666,0.0016925759,0.0062760445
5454.853,44.79566,-1165.4375,2.7332463,63.909912,1950.0,57.065117,49.97491,4.6288,0.14001189,0.0016886297,0.0016929399,0.0062773945
5455.006,46.368694,-1168.6875,2.7150118,63.38876,1950.0,23.812647,18.365807,4.6288,0.15143564,0.0016886297,0.0016929399,0.0062773945
5455.158,48.355045,-1168.1875,2.7092884,63.34294,1950.0,16.110931,13.7458315,4.6288,0.15778857,0.0016882666,0.0016925759,0.0062760445
5455.3105,54.033398,-1172.9375,2.717726,63.196533,1950.0,17.967937,17.794724,4.6288,0.15406205,0.0016879039,0.0016922122,0.006274696
5455.463,63.82797,-1170.0625,2.7460754,63.471615,1950.0,42.748158,35.760876,4.6288,0.13408236,0.0016875407,0.001691848,0.006273346
5455.615,68.22151,-1168.25,2.769421,64.17537,1950.0,71.57739,45.252247,4.6288,0.12901442,0.0016879039,0.0016922122,0.006274696
5455.7676,66.82376,-1163.0625,2.7603483,65.068245,1950.0,56.829746,39.04781,4.6288,0.13258447,0.0016882666,0.0016925759,0.0062760445
5455.92,63.770763,-1160.25,2.756185,67.40972,1950.0,62.726223,42.4631,4.6288,0.14132054,0.0016882666,0.0016925759,0.0062760445
5456.0723,66.11799,-1161.875,2.7393894,68.55673,1950.0,89.97337,40.18021,4.6288,0.16004895,0.0016881371,0.001692446,0.006275563
5456.2246,66.648224,-1166.8125,2.740515,68.34366,1950.0,92.174995,33.13705,4.6288,0.17404096,0.0016879039,0.0016922122,0.006274696
5456.3774,62.634903,-1165.5,2.7305439,65.95211,1950.0,115.666084,37.48496,4.6288,0.19279839,0.0016879039,0.0016922122,0.006274696
5456.53,60.451168,-1165.5625,2.7518392,62.771454,1950.0,158.18597,23.517649,4.6288,0.18004857,0.0016879039,0.0016922122,0.006274696
5456.682,58.38321,-1158.0625,2.747699,62.707203,1950.0,223.39114,27.957947,4.6288,0.16337797,0.0016871779,0.0016914844,0.0062719975
5456.8345,58.56285,-1161.1875,2.7488675,62.808277,1950.0,322.07507,12.0581,4.6288,0.1422299,0.0016879039,0.0016922122,0.006274696
5456.987,56.880672,-1164.625,2.7417908,63.612724,1950.0,468.828,11.642048,4.6288,0.14165142,0.0016883964,0.0016927059,0.006276527
5457.139,58.868397,-1164.0625,2.7462103,66.55397,1950.0,675.3213,13.425137,4.6288,0.13752653,0.0016882666,0.0016925759,0.0062760445
5457.2915,63.471493,-1170.0625,2.7441287,68.510254,1950.0,970.44745,18.263582,4.6288,0.14713043,0.0016879039,0.0016922122,0.006274696
5457.444,63.167767,-1168.0,2.7249036,73.65779,1950.0,1356.2693,22.27422,4.6288,0.15305573,0.0016882666,0.0016925759,0.0062760445
5457.596,62.426758,-1170.6875,2.7128801,81.7331,1950.0,1727.3899,25.966871,4.6288,0.15387249,0.0016882666,0.0016925759,0.0062760445
5457.749,58.00673,-1172.4375,2.7128263,92.53352,1950.0,1947.074,24.724579,4.6288,0.14288004,0.0016879039,0.0016922122,0.006274696
5457.9014,59.777843,-1170.5,2.727795,94.38905,1950.0,1950.0,23.388828,4.6288,0.13580643,0.0016879039,0.0016922122,0.006274696
5458.0537,60.049286,-1173.8125,2.7398515,86.36342,1950.0,1950.0,28.26914,4.6288,0.14152859,0.0016882666,0.0016925759,0.0062760445
5458.206,62.501602,-1175.75,2.7549012,72.04807,1950.0,1940.608,39.295578,4.6288,0.15424693,0.0016879039,0.0016922122,0.006274696
5458.3584,59.127003,-1186.3125,2.7728865,69.54809,1950.0,1833.9327,39.886494,4.6288,0.16790558,0.0016879039,0.0016922122,0.006274696
5458.5107,56.70168,-1176.75,2.7729874,68.183846,1950.0,1658.9537,37.315876,4.6288,0.17826767,0.0016882666,0.0016925759,0.0062760445
5458.663,55.178314,-1183.5625,2.768794,68.21695,1950.0,1432.738,31.075861,4.6288,0.1850659,0.0016875407,0.001691848,0.006273346
5458.8154,55.135914,-1183.0,2.763672,67.23801,1950.0,1197.9829,28.419504,4.6288,0.17984247,0.0016884181,0.0016927278,0.006276608
5458.9683,55.930805,-1180.6875,2.741062,65.27297,1950.0,963.79724,36.136955,4.6288,0.16243093,0.0016884181,0.0016927278,0.006276608
5459.1206,51.033825,-1183.8125,2.7206175,63.65798,1950.0,753.1439,59.516865,4.6288,0.14667639,0.0016884181,0.0016927278,0.006276608
5459.273,48.860565,-1184.5625,2.710636,63.583534,1950.0,580.6507,49.105602,4.6288,0.13174999,0.0016882365,0.0016925457,0.006275933
5459.4253,44.98236,-1191.75,2.7281375,63.46931,1950.0,448.35312,44.057384,4.6288,0.1314337,0.0016885477,0.0016928577,0.0062770895
5459.5776,45.893078,-1190.4375,2.736335,64.083496,1950.0,350.98843,43.750954,4.6288,0.12975083,0.0016876921,0.001692,0.006273909
5459.73,39.542435,-1190.8125,2.7446933,62.890327,1950.0,281.06403,39.988506,4.6288,0.13135229,0.0016881849,0.001692494,0.006275741
5459.8823,35.928127,-1193.75,2.7620707,61.950825,1950.0,231.54858,35.133797,4.6288,0.11882694,0.0016880551,0.0016923638,0.006275258
5460.0347,35.928127,-1194.4375,2.7626755,61.428886,1950.0,197.37164,31.720486,4.6288,0.108577386,0.0016870266,0.0016913327,0.006271435
5460.187,42.62934,-1178.9375,2.7579956,61.952503,1950.0,174.32176,23.430275,4.6288,0.11176003,0.0016870266,0.0016913327,0.006271435
5460.34,49.335926,-1174.125,2.7339666,61.730972,1950.0,158.51624,19.797832,4.6288,0.110760905,0.0016873894,0.0016916965,0.006272784
5460.492,51.252094,-1165.0625,2.7430916,62.907852,1950.0,148.25427,18.32702,4.6288,0.11228632,0.001686664,0.0016909691,0.006270087
5460.6445,51.257465,-1171.0,2.747537,66.74298,1950.0,148.13025,18.654612,4.6288,0.10276624,0.0016873894,0.0016916965,0.006272784
5460.797,48.16519,-1180.375,2.7563133,73.670715,1950.0,149.69559,16.44647,4.6288,0.11400576,0.0016873894,0.0016916965,0.006272784
5460.949,49.003513,-1180.75,2.7586734,77.33561,1950.0,166.43925,28.373096,4.6288,0.139489,0.0016870266,0.0016913327,0.006271435
5461.1016,51.039444,-1184.125,2.7573066,75.9737,1950.0,183.77174,23.138277,4.6288,0.16501972,0.0016873894,0.0016916965,0.006272784
5461.254,52.900715,-1185.1875,2.742021,71.363335,1950.0,211.52808,40.429012,4.6288,0.18186381,0.0016882666,0.0016925759,0.0062760445
5461.4062,48.256405,-1184.0,2.7314146,59.599346,1950.0,252.40202,42.652878,4.6288,0.16856165,0.0016882666,0.0016925759,0.0062760445
5461.5586,50.13225,-1178.25,2.735991,57.51797,1950.0,310.83508,42.31533,4.6288,0.15982522,0.0016875407,0.001691848,0.006273346
5461.7114,52.4411,-1178.5,2.7253003,56.91754,1950.0,393.1002,46.95957,4.6288,0.13815095,0.0016882666,0.0016925759,0.0062760445
5461.864,54.92972,-1181.4375,2.6991189,55.816944,1950.0,506.74948,58.39086,4.6288,0.122873865,0.0016879039,0.0016922122,0.006274696
5462.016,47.30537,-1174.875,2.6964371,55.846222,1950.0,658.8692,45.868477,4.6288,0.10224038,0.0016875407,0.001691848,0.006273346
5462.1685,41.9814,-1174.4375,2.7067056,57.71118,1950.0,852.0485,40.92888,4.6288,0.09903076,0.0016886297,0.0016929399,0.0062773945
5462.321,39.94547,-1174.875,2.7262847,59.629368,1950.0,1075.6176,41.87616,4.6288,0.086373664,0.0016879039,0.0016922122,0.006274696
5462.473,41.502354,-1183.0,2.714552,63.22476,1950.0,1297.3057,52.391373,4.6288,0.07136836,0.0016882666,0.0016925759,0.0062760445
5462.6255,43.11375,-1187.5625,2.716928,65.29117,1950.0,1483.1779,79.734795,4.6288,0.046532556,0.0016859368,0.0016902401,0.0062673837
5462.778,46.706562,-1183.875,2.7126498,65.55053,1950.0,1604.9403,88.8968,4.6288,0.04319031,0.0016859368,0.0016902401,0.0062673837
5462.9307,54.01195,-1175.375,2.714977,65.572945,1950.0,1632.1678,100.82861,4.6288,0.06003166,0.0016862993,0.0016906036,0.0062687313
5463.083,57.365246,-1177.1875,2.7217119,66.36659,1950.0,1560.8154,120.666725,4.6288,0.12310345,0.0016859368,0.0016902401,0.0062673837
5463.2354,62.155666,-1193.1875,2.7201178,66.00619,1950.0,1407.6835,143.15413,4.6288,0.21142885,0.0016862993,0.0016906036,0.0062687313
5463.3877,56.495434,-1195.0625,2.7261274,64.05808,1950.0,1235.9432,162.4924,4.6288,0.2660515,0.0016860532,0.0016903568,0.0062678163
5463.54,55.671467,-1197.8125,2.7190926,60.2185,1950.0,1070.0071,169.36528,4.6288,0.23739825,0.0016859368,0.0016902401,0.0062673837
5463.6924,52.078655,-1194.0625,2.718007,56.670284,1950.0,921.938,159.0856,4.6288,0.1620567,0.0016855743,0.0016898767,0.006266036
5463.8447,47.65634,-1199.9375,2.714468,56.085533,1950.0,798.26526,136.23653,4.6288,0.104441166,0.0016863905,0.001690695,0.0062690703
5463.997,38.31767,-1199.0,2.7151682,56.775833,1950.0,700.64374,110.077095,4.6288,0.08892916,0.0016863905,0.001690695,0.0062690703
5464.1494,35.25917,-1194.375,2.7003083,58.053143,1950.0,627.7808,85.34626,4.6288,0.098631345,0.0016863905,0.001690695,0.0062690703
5464.3022,40.04005,-1184.25,2.6999686,58.439877,1950.0,577.9354,77.996826,4.6288,0.117532015,0.0016869862,0.0016912922,0.0062712845
5464.4546,53.00005,-1181.375,2.749939,58.820408,1950.0,548.47974,71.126564,4.6288,0.1354722,0.0016867531,0.0016910585,0.0062704184
5464.607,57.695118,-1181.4375,2.832292,58.99195,1950.0,474.31006,47.60044,4.6288,0.15932447,0.0016863905,0.001690695,0.0062690703
5464.7593,60.098984,-1184.0,2.8594394,59.098488,1950.0,282.12234,28.514734,4.6288,0.15545347,0.0016860277,0.0016903313,0.0062677218
5464.9116,59.57707,-1181.6875,2.854335,58.890656,1950.0,1950.0,22.286816,4.6288,0.16884626,0.0016856652,0.0016899678,0.0062663737
5465.064,59.497387,-1183.75,2.8330472,58.00724,1950.0,791.85406,27.04988,4.6288,0.16601005,0.0016863905,0.001690695,0.0062690703
5465.2163,59.57488,-1184.6875,2.7898822,56.348976,1950.0,670.6796,36.209526,4.6288,0.17219236,0.0016869041,0.0016912099,0.0062709795
5465.3687,56.090027,-1180.5625,2.7167072,56.12113,1950.0,750.3643,33.427517,4.6288,0.16592728,0.0016869041,0.0016912099,0.0062709795
5465.521,53.814575,-1178.6875,2.6950765,56.36653,1950.0,860.5636,29.43325,4.6288,0.14444314,0.0016858163,0.0016901193,0.0062669357
5465.674,49.54038,-1173.3125,2.7043157,57.069614,1950.0,997.2419,23.725344,4.6288,0.11603647,0.0016869041,0.0016912099,0.0062709795
5465.826,48.507145,-1173.0,2.7295113,59.45545,1950.0,1155.8513,17.299498,4.6288,0.10417046,0.0016866713,0.0016909764,0.006270114
5465.9785,46.679012,-1170.6875,2.7380521,60.01959,1950.0,1323.0198,11.819891,4.6288,0.11744441,0.0016872665,0.0016915732,0.0062723267
5466.131,47.88242,-1171.1875,2.7148595,59.97965,1950.0,1464.9199,12.894879,4.6288,0.13494076,0.0016865415,0.0016908464,0.0062696314
5466.283,45.574158,-1168.875,2.7203984,57.68189,1950.0,1528.9012,18.060242,4.6288,0.12919664,0.0016869041,0.0016912099,0.0062709795
5466.4355,46.53033,-1178.125,2.7232776,56.434914,1950.0,1473.7745,27.321283,4.6288,0.110905305,0.0016856652,0.0016899678,0.0062663737
5466.588,45.23579,-1179.875,2.7059932,56.464905,1950.0,1309.0876,37.493557,4.6288,0.101278305,0.0016856652,0.0016899678,0.0062663737
5466.74,45.23579,-1177.4375,2.6920516,57.18288,1950.0,1087.0713,36.190163,4.6288,0.09131773,0.0016867531,0.0016910585,0.0062704184
5466.893,43.2335,-1178.1875,2.6834626,58.295605,1950.0,861.502,39.115307,4.6288,0.09490116,0.0016867531,0.0016910585,0.0062704184
5467.0454,49.820328,-1171.9375,2.6804922,58.343105,1950.0,656.76385,51.656845,4.6288,0.1086947,0.0016867531,0.0016910585,0.0062704184
5467.1978,57.005955,-1163.4375,2.679204,58.214233,1950.0,491.84036,66.92781,4.6288,0.14161089,0.0016862091,0.001690513,0.0062683956
5467.35,64.19158,-1164.375,2.6800933,57.426167,1950.0,369.70303,96.65721,4.6288,0.17203757,0.0016867531,0.0016910585,0.0062704184
5467.5024,65.98799,-1166.9375,2.6828587,56.25808,1950.0,282.36877,129.87227,4.6288,0.18104263,0.0016867531,0.0016910585,0.0062704184
5467.655,66.53979,-1169.0,2.682175,56.27582,1950.0,221.02438,170.82622,4.6288,0.17831337,0.0016859368,0.0016902401,0.0062673837
5467.807,67.85715,-1176.5,2.67953,57.32547,1950.0,178.279,214.46353,4.6288,0.17674264,0.0016859368,0.0016902401,0.0062673837
5467.9595,68.66167,-1180.25,2.6898997,58.25178,1950.0,148.87035,248.87209,4.6288,0.1750482,0.0016859368,0.0016902401,0.0062673837
5468.112,66.35251,-1183.8125,2.721188,57.92925,1950.0,129.08127,261.54608,4.6288,0.15677622,0.0016859368,0.0016902401,0.0062673837
5468.2646,60.568935,-1185.375,2.7811475,58.063614,1950.0,115.39631,249.04321,4.6288,0.124984704,0.0016862993,0.0016906036,0.0062687313
5468.417,50.72519,-1183.8125,2.7950335,58.974396,1950.0,105.52614,219.308,4.6288,0.20119439,0.0016866617,0.0016909669,0.0062700785
5468.5693,46.25501,-1185.125,2.7936263,61.68753,1950.0,99.97881,183.75714,4.6288,0.33875927,0.0016862993,0.0016906036,0.0062687313
5468.7217,42.697266,-1176.875,2.773951,66.16686,1950.0,101.23304,147.55727,4.6288,0.38500163,0.0016865323,0.0016908371,0.0062695974
5468.874,46.597088,-1180.0,2.76089,68.17728,1950.0,109.438225,118.91064,4.6288,0.3026685,0.0016852117,0.0016895131,0.006264688
5469.0264,50.549183,-1168.1875,2.7245114,68.760666,1950.0,122.20972,96.58275,4.6288,0.16671643,0.0016867531,0.0016910585,0.0062704184
5469.1787,55.57912,-1166.9375,2.7195385,69.20786,1950.0,138.36287,79.28235,4.6288,0.14568396,0.0016867531,0.0016910585,0.0062704184
5469.331,58.562836,-1172.0625,2.7295244,70.51699,1950.0,162.9403,74.82698,4.6288,0.14341019,0.0016860927,0.0016903963,0.006267963
5469.4834,59.242035,-1175.875,2.7327523,72.98228,1950.0,198.98518,62.335396,4.6288,0.14302923,0.0016863905,0.001690695,0.0062690703
5469.636,55.92012,-1180.0,2.730479,74.45387,1950.0,251.06137,56.68411,4.6288,0.13081878,0.0016867531,0.0016910585,0.0062704184
5469.7886,50.50084,-1177.8125,2.734744,72.52626,1950.0,325.62943,70.326904,4.6288,0.14127879,0.0016867531,0.0016910585,0.0062704184
5469.941,47.06715,-1174.6875,2.7396774,70.31724,1950.0,430.97372,35.089745,4.6288,0.15707514,0.0016863905,0.001690695,0.0062690703
5470.0933,49.191456,-1166.375,2.7293634,70.49777,1950.0,576.0209,29.409119,4.6288,0.18051721,0.0016860277,0.0016903313,0.0062677218
5470.2456,50.53888,-1178.625,2.7118137,72.76165,1950.0,766.35785,33.88555,4.6288,0.16626188,0.0016862487,0.0016905528,0.006268543
5470.398,51.61672,-1176.8125,2.7027116,74.80094,1950.0,986.2614,39.58896,4.6288,0.15451774,0.0016862487,0.0016905528,0.006268543
5470.5503,48.60387,-1176.375,2.7058303,74.38768,1950.0,1183.5452,44.75312,4.6288,0.13421221,0.0016872068,0.0016915133,0.0062721046
5470.7026,45.702663,-1181.75,2.7120936,72.008545,1950.0,1275.3044,59.158394,4.6288,0.12448739,0.0016872068,0.0016915133,0.0062721046
5470.8555,44.265537,-1181.3125,2.728303,69.636246,1950.0,1204.9921,57.194996,4.6288,0.113589466,0.0016864813,0.001690786,0.0062694075
5471.008,44.284378,-1183.1875,2.7316964,68.32431,1950.0,1010.84546,57.04722,4.6288,0.11158377,0.0016864813,0.001690786,0.0062694075
5471.16,42.63469,-1184.9375,2.7164345,69.50001,1950.0,786.82355,66.569336,4.6288,0.11491469,0.0016872068,0.0016915133,0.0062721046
5471.3125,38.802357,-1169.625,2.700258,72.948494,1950.0,584.8481,78.63975,4.6288,0.12086331,0.0016864813,0.001690786,0.0062694075
5471.465,36.407146,-1171.0,2.689677,76.37446,1950.0,429.6854,89.18157,4.6288,0.12766942,0.0016866327,0.0016909378,0.0062699704
5471.617,35.429363,-1182.125,2.6987576,79.77622,1950.0,317.82248,91.9154,4.6288,0.15124734,0.0016866327,0.0016909378,0.0062699704
5471.7695,34.102787,-1177.625,2.721568,81.87609,1950.0,239.50081,84.27346,4.6288,0.16936164,0.0016869955,0.0016913015,0.006271319
5471.922,32.88365,-1189.6875,2.7206838,82.24365,1950.0,185.3603,71.59724,4.6288,0.1796198,0.0016877211,0.001692029,0.006274017
5472.074,30.508142,-1192.375,2.7058015,80.18442,1950.0,148.11026,59.257664,4.6288,0.15918127,0.0016873582,0.0016916652,0.0062726676
5472.227,28.241907,-1194.0,2.7006347,77.142136,1950.0,122.60429,49.793297,4.6288,0.14121564,0.0016869955,0.0016913015,0.006271319
5472.3794,27.784395,-1194.1875,2.7105083,74.51416,1950.0,105.89592,58.16049,4.6288,0.13469456,0.0016869955,0.0016913015,0.006271319
5472.5317,27.916916,-1187.3125,2.7182732,74.427315,1950.0,95.45433,57.83779,4.6288,0.17069441,0.0016872287,0.0016915352,0.006272186
5472.684,28.156435,-1189.0,2.7198462,77.70667,1950.0,86.59748,35.94408,4.6288,0.21805048,0.0016869955,0.0016913015,0.006271319
5472.8364,26.36003,-1190.9375,2.7229486,82.07879,1950.0,81.28359,28.643538,4.6288,0.22998619,0.0016873582,0.0016916652,0.0062726676
5472.989,28.73575,-1188.625,2.7293115,82.981895,1950.0,80.22484,27.56469,4.6288,0.23165162,0.0016873582,0.0016916652,0.0062726676
5473.141,33.002583,-1183.5,2.7476988,81.634674,1950.0,86.9002,27.462353,4.6288,0.21840058,0.0016873582,0.0016916652,0.0062726676
5473.2935,35.459797,-1186.4375,2.7680254,80.476616,1950.0,100.28669,28.78747,4.6288,0.19821388,0.0016869955,0.0016913015,0.006271319
5473.446,37.861736,-1188.125,2.7845898,78.578705,1950.0,109.86433,38.19247,4.6288,0.16464297,0.001687177,0.0016914834,0.0062719937
5473.5986,39.68385,-1188.875,2.7691019,75.51959,1950.0,128.79222,38.88409,4.6288,0.1320426,0.0016869955,0.0016913015,0.006271319
5473.751,42.97514,-1181.0,2.7446773,70.68439,1950.0,157.1815,40.233448,4.6288,0.12828915,0.0016869955,0.0016913015,0.006271319
5473.9033,45.09981,-1175.4375,2.7316267,68.76755,1950.0,198.57335,35.748787,4.6288,0.13405716,0.0016862701,0.0016905742,0.006268623
5474.0557,43.189697,-1181.375,2.7305436,69.81385,1950.0,258.56363,32.580467,4.6288,0.13155913,0.001686844,0.0016911497,0.006270756
5474.208,39.807476,-1172.125,2.747961,73.50647,1950.0,345.42947,31.320412,4.6288,0.11842686,0.001686844,0.0016911497,0.006270756
5474.3604,35.59673,-1173.5,2.7582238,78.94481,1950.0,468.8422,28.81712,4.6288,0.12290058,0.001686844,0.0016911497,0.006270756
5474.5127,31.896936,-1177.6875,2.7642946,79.67236,1950.0,638.0435,22.005121,4.6288,0.1274152,0.0016872068,0.0016915133,0.0062721046
5474.665,29.291138,-1182.75,2.7709746,76.81943,1950.0,846.69116,17.476065,4.6288,0.16134173,0.0016875695,0.001691877,0.006273453
5474.818,27.496744,-1182.0,2.7861094,71.14382,1950.0,1033.667,18.78999,4.6288,0.19457352,0.001686844,0.0016911497,0.006270756
5474.97,27.736267,-1178.5,2.8030639,69.928185,1950.0,1109.6792,31.096792,4.6288,0.20596723,0.0016866626,0.0016909677,0.0062700813
5475.1226,28.86291,-1176.25,2.7942958,72.30323,1950.0,1036.9043,52.180996,4.6288,0.179198,0.0016870772,0.0016913834,0.006271623
