DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,CMFF,CMRP_3MS,TCMR
5505.45,16.014399,1362.8866,778.822,495.6304,2.4812422,0.124353,62.118366,3.9874425,12.345402,16.65577,16.95464
5505.6025,17.475977,1413.3131,885.9824,562.0831,2.4513633,0.11080878,62.170128,4.0292335,14.62331,17.908794,18.128483
5505.755,18.080894,1188.4832,991.4457,652.4057,2.4105198,0.13761164,62.431633,4.2283173,16.763945,19.945902,20.324356
5505.907,16.998499,1409.4822,1047.0446,632.61835,2.3776405,0.16816674,64.496544,4.453962,18.436394,21.474657,22.841524
5506.0596,15.6454315,1352.8862,1091.6766,654.3632,2.345091,0.1923058,66.9352,4.8468137,19.561945,22.743317,23.643847
5506.212,15.450704,1553.7013,1050.1667,620.7668,2.3149328,0.18697041,68.63968,5.4616585,19.561945,22.743317,23.643847
5506.3643,15.033393,1764.6935,1725.6986,1156.433,2.299639,0.19115222,70.56348,6.0289664,20.569286,23.006235,23.006548
5506.5166,13.811569,1950.0,1600.091,986.2654,2.3005147,0.19602436,71.20186,6.1854773,21.018894,22.838406,22.842888
5506.6694,12.410575,1950.0,1305.141,797.2444,2.3009298,0.20832917,72.02242,5.954171,20.411268,21.96936,21.969673
5506.822,11.741216,1950.0,1428.1941,1013.8477,2.2960932,0.21334639,71.60615,5.620451,20.393839,21.9506,21.950912
5506.974,11.683427,1950.0,1770.57,1302.4563,2.2899826,0.21917108,71.38736,5.389058,20.393839,21.9506,21.950912
5507.1265,11.465533,1950.0,1443.4559,1314.5934,2.2870193,0.22316845,71.112686,5.276364,20.440842,21.311146,21.766874
5507.279,11.414021,1878.168,1197.8812,910.2222,2.2910721,0.23066717,70.20974,5.228216,20.099712,20.695328,21.75912
5507.431,11.414226,1950.0,974.3588,729.7388,2.3075764,0.22759506,68.725945,5.196161,17.80347,18.963938,19.571396
5507.5835,11.291504,1613.7257,813.8061,603.7264,2.3378868,0.22083716,66.469345,5.159047,14.079375,16.372213,16.372526
5507.736,11.858058,1003.4925,626.173,459.06403,2.3867357,0.19019382,64.61229,5.073126,14.079375,16.372213,16.372526
5507.8887,11.608498,666.19196,539.9608,432.0937,2.4439754,0.16439888,62.471817,4.962764,11.142022,14.013432,14.013745
5508.041,11.2527275,803.83875,570.9702,463.73346,2.4932432,0.13207628,60.57294,4.870409,10.042757,12.661709,12.662925
5508.1934,10.463492,1007.11444,674.3319,518.09845,2.526499,0.1140899,58.71313,4.8191705,9.724574,12.127275,12.127588
5508.3457,10.367572,1128.2542,590.8257,551.09424,2.5416718,0.099952936,57.630306,4.8283124,9.555412,12.066175,12.068896
5508.498,10.457553,1341.992,524.4099,465.4512,2.5510468,0.096752144,57.113445,4.8639493,9.555412,12.066175,12.068896
5508.6504,9.844478,1527.0166,727.6812,624.5873,2.5663207,0.09530324,57.39716,4.884329,8.270797,11.067282,11.067595
5508.8027,9.635708,1922.9729,1117.1726,846.12494,2.59302,0.084449,56.908012,4.8377953,6.306605,8.823678,8.825127
5508.955,9.544469,1950.0,1197.8798,849.65405,2.630865,0.071427144,56.315777,4.670211,4.847113,6.8462305,7.774316
5509.1074,9.948727,1950.0,1559.6819,835.95593,2.6546001,0.065100305,55.642487,4.469946,4.029513,5.7552485,7.280021
5509.2603,10.787679,1950.0,1440.2732,872.2699,2.6680043,0.07349784,55.48891,4.2681646,4.029513,5.7552485,7.280021
5509.4126,11.385688,1950.0,1950.0,1052.6825,2.6788821,0.075209215,55.12189,4.1169596,3.2868414,4.9289947,6.230382
5509.565,12.024674,1950.0,1832.8744,1227.2109,2.696462,0.066048644,53.721027,3.9711423,1.9972113,3.4677699,3.4690037
5509.7173,12.125142,1870.6902,1003.69965,637.9969,2.705571,0.052618366,52.853367,3.8155916,3.392218,4.493455,4.4937673
